match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,event_id,outcome_name,outcome_id,fixed_market_id,opposition_team,under_price,outcome_name_unders,outcome_id_unders,fixed_market_id_unders
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,12.5,1.42,BetRight,56418474,Maxime Raynaud Over 12.5,1,304584081,Chicago Bulls,2.75,Maxime Raynaud Under 12.5,2,304584082
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,13.5,1.57,BetRight,56418475,Maxime Raynaud Over 13.5,1,304584083,Chicago Bulls,2.3,Maxime Raynaud Under 13.5,2,304584084
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,14.5,1.78,BetRight,56418476,Maxime Raynaud Over 14.5,1,304584085,Chicago Bulls,1.98,Maxime Raynaud Under 14.5,2,304584086
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,15.5,2,BetRight,56418477,Maxime Raynaud Over 15.5,1,304584087,Chicago Bulls,1.75,Maxime Raynaud Under 15.5,2,304584088
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,16.5,2.3,BetRight,56418478,Maxime Raynaud Over 16.5,1,304584089,Chicago Bulls,1.55,Maxime Raynaud Under 16.5,2,304584090
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,15.5,1.57,BetRight,56418479,Josh Giddey Over 15.5,1,304584091,Sacramento Kings,2.3,Josh Giddey Under 15.5,2,304584092
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,16.5,1.78,BetRight,56418480,Josh Giddey Over 16.5,1,304584093,Sacramento Kings,2,Josh Giddey Under 16.5,2,304584094
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,17.5,2,BetRight,56418481,Josh Giddey Over 17.5,1,304584095,Sacramento Kings,1.75,Josh Giddey Under 17.5,2,304584096
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,18.5,2.3,BetRight,56418482,Josh Giddey Over 18.5,1,304584097,Sacramento Kings,1.57,Josh Giddey Under 18.5,2,304584098
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,11.5,1.46,BetRight,56418484,Tre Jones Over 11.5,1,304584101,Sacramento Kings,2.63,Tre Jones Under 11.5,2,304584102
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,12.5,1.62,BetRight,56418485,Tre Jones Over 12.5,1,304584103,Sacramento Kings,2.2,Tre Jones Under 12.5,2,304584104
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,13.5,1.86,BetRight,56418486,Tre Jones Over 13.5,1,304584105,Sacramento Kings,1.88,Tre Jones Under 13.5,2,304584106
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,14.5,2.15,BetRight,56418487,Tre Jones Over 14.5,1,304584107,Sacramento Kings,1.67,Tre Jones Under 14.5,2,304584108
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,15.5,2.5,BetRight,56418488,Tre Jones Over 15.5,1,304584109,Sacramento Kings,1.5,Tre Jones Under 15.5,2,304584110
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,9.5,1.45,BetRight,56418489,Isaac Okoro Over 9.5,1,304584111,Sacramento Kings,2.63,Isaac Okoro Under 9.5,2,304584112
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,10.5,1.62,BetRight,56418490,Isaac Okoro Over 10.5,1,304584113,Sacramento Kings,2.25,Isaac Okoro Under 10.5,2,304584114
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,11.5,1.86,BetRight,56418491,Isaac Okoro Over 11.5,1,304584115,Sacramento Kings,1.9,Isaac Okoro Under 11.5,2,304584116
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,12.5,2.15,BetRight,56418492,Isaac Okoro Over 12.5,1,304584117,Sacramento Kings,1.65,Isaac Okoro Under 12.5,2,304584118
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,13.5,2.5,BetRight,56418493,Isaac Okoro Over 13.5,1,304584119,Sacramento Kings,1.48,Isaac Okoro Under 13.5,2,304584120
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,9.5,1.42,BetRight,56419993,Malik Monk Over 9.5,1,304589986,Chicago Bulls,2.75,Malik Monk Under 9.5,2,304589987
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,10.5,1.57,BetRight,56419994,Malik Monk Over 10.5,1,304589989,Chicago Bulls,2.3,Malik Monk Under 10.5,2,304589988
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,11.5,1.8,BetRight,56419995,Malik Monk Over 11.5,1,304589991,Chicago Bulls,1.98,Malik Monk Under 11.5,2,304589990
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,12.5,2.05,BetRight,56419996,Malik Monk Over 12.5,1,304589992,Chicago Bulls,1.7,Malik Monk Under 12.5,2,304589993
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,13.5,2.4,BetRight,56419997,Malik Monk Over 13.5,1,304589994,Chicago Bulls,1.53,Malik Monk Under 13.5,2,304589995
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,11.5,1.53,BetRight,56421298,Nique Clifford Over 11.5,1,304595663,Chicago Bulls,2.4,Nique Clifford Under 11.5,2,304595662
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,12.5,1.73,BetRight,56421299,Nique Clifford Over 12.5,1,304595665,Chicago Bulls,2.05,Nique Clifford Under 12.5,2,304595664
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,13.5,2,BetRight,56421300,Nique Clifford Over 13.5,1,304595666,Chicago Bulls,1.75,Nique Clifford Under 13.5,2,304595667
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,14.5,2.3,BetRight,56421301,Nique Clifford Over 14.5,1,304595669,Chicago Bulls,1.57,Nique Clifford Under 14.5,2,304595668
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,15.5,2.63,BetRight,56421302,Nique Clifford Over 15.5,1,304595671,Chicago Bulls,1.42,Nique Clifford Under 15.5,2,304595670
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,16.5,1.5,BetRight,56421323,Matas Buzelis Over 16.5,1,304595742,Sacramento Kings,2.4,Matas Buzelis Under 16.5,2,304595741
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,17.5,1.67,BetRight,56421325,Matas Buzelis Over 17.5,1,304595744,Sacramento Kings,2.15,Matas Buzelis Under 17.5,2,304595745
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,18.5,1.86,BetRight,56421326,Matas Buzelis Over 18.5,1,304595746,Sacramento Kings,1.88,Matas Buzelis Under 18.5,2,304595747
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,19.5,2.1,BetRight,56421327,Matas Buzelis Over 19.5,1,304595749,Sacramento Kings,1.68,Matas Buzelis Under 19.5,2,304595748
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,20.5,2.4,BetRight,56421328,Matas Buzelis Over 20.5,1,304595751,Sacramento Kings,1.53,Matas Buzelis Under 20.5,2,304595750
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,9.5,1.42,BetRight,56421342,Guerschon Yabusele Over 9.5,1,304595786,Sacramento Kings,2.75,Guerschon Yabusele Under 9.5,2,304595785
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,10.5,1.57,BetRight,56421343,Guerschon Yabusele Over 10.5,1,304595787,Sacramento Kings,2.3,Guerschon Yabusele Under 10.5,2,304595788
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,11.5,1.8,BetRight,56421344,Guerschon Yabusele Over 11.5,1,304595790,Sacramento Kings,1.96,Guerschon Yabusele Under 11.5,2,304595789
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,12.5,2.05,BetRight,56421345,Guerschon Yabusele Over 12.5,1,304595792,Sacramento Kings,1.73,Guerschon Yabusele Under 12.5,2,304595791
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,13.5,2.4,BetRight,56421346,Guerschon Yabusele Over 13.5,1,304595793,Sacramento Kings,1.53,Guerschon Yabusele Under 13.5,2,304595794
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,14.5,1.42,BetRight,56421519,Josh Giddey Over 14.5,1,304596636,Sacramento Kings,2.63,Josh Giddey Under 14.5,2,304596637
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,18.5,1.5,BetRight,56415340,Deni Avdija Over 18.5,1,304571732,Indiana Pacers,2.5,Deni Avdija Under 18.5,2,304571733
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,19.5,1.62,BetRight,56415341,Deni Avdija Over 19.5,1,304571735,Indiana Pacers,2.2,Deni Avdija Under 19.5,2,304571734
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,20.5,1.82,BetRight,56415342,Deni Avdija Over 20.5,1,304571737,Indiana Pacers,1.95,Deni Avdija Under 20.5,2,304571736
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,21.5,2.05,BetRight,56415343,Deni Avdija Over 21.5,1,304571739,Indiana Pacers,1.7,Deni Avdija Under 21.5,2,304571738
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,22.5,2.3,BetRight,56415344,Deni Avdija Over 22.5,1,304571741,Indiana Pacers,1.55,Deni Avdija Under 22.5,2,304571740
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,17.5,1.5,BetRight,56415345,Jerami Grant Over 17.5,1,304571743,Indiana Pacers,2.4,Jerami Grant Under 17.5,2,304571742
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,18.5,1.67,BetRight,56415346,Jerami Grant Over 18.5,1,304571744,Indiana Pacers,2.15,Jerami Grant Under 18.5,2,304571745
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,19.5,1.86,BetRight,56415347,Jerami Grant Over 19.5,1,304571747,Indiana Pacers,1.91,Jerami Grant Under 19.5,2,304571746
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,20.5,2.1,BetRight,56415348,Jerami Grant Over 20.5,1,304571749,Indiana Pacers,1.7,Jerami Grant Under 20.5,2,304571748
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,21.5,2.4,BetRight,56415349,Jerami Grant Over 21.5,1,304571750,Indiana Pacers,1.53,Jerami Grant Under 21.5,2,304571751
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,8.5,1.5,BetRight,56415350,Aaron Nesmith Over 8.5,1,304571752,Portland Trail Blazers,2.4,Aaron Nesmith Under 8.5,2,304571753
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,9.5,1.7,BetRight,56415351,Aaron Nesmith Over 9.5,1,304571755,Portland Trail Blazers,2.05,Aaron Nesmith Under 9.5,2,304571754
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,10.5,1.98,BetRight,56415352,Aaron Nesmith Over 10.5,1,304571757,Portland Trail Blazers,1.8,Aaron Nesmith Under 10.5,2,304571756
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,11.5,2.3,BetRight,56415353,Aaron Nesmith Over 11.5,1,304571758,Portland Trail Blazers,1.57,Aaron Nesmith Under 11.5,2,304571759
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,12.5,2.63,BetRight,56415354,Aaron Nesmith Over 12.5,1,304571760,Portland Trail Blazers,1.42,Aaron Nesmith Under 12.5,2,304571761
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,11.5,1.48,BetRight,56415355,Jarace Walker Over 11.5,1,304571763,Portland Trail Blazers,2.5,Jarace Walker Under 11.5,2,304571762
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,12.5,1.67,BetRight,56415356,Jarace Walker Over 12.5,1,304571765,Portland Trail Blazers,2.15,Jarace Walker Under 12.5,2,304571764
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,13.5,1.9,BetRight,56415357,Jarace Walker Over 13.5,1,304571766,Portland Trail Blazers,1.86,Jarace Walker Under 13.5,2,304571767
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,14.5,2.15,BetRight,56415358,Jarace Walker Over 14.5,1,304571768,Portland Trail Blazers,1.65,Jarace Walker Under 14.5,2,304571769
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,15.5,2.5,BetRight,56415359,Jarace Walker Over 15.5,1,304571770,Portland Trail Blazers,1.48,Jarace Walker Under 15.5,2,304571771
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,12.5,1.44,BetRight,56419254,Andrew Nembhard Over 12.5,1,304587568,Portland Trail Blazers,2.63,Andrew Nembhard Under 12.5,2,304587567
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,13.5,1.6,BetRight,56419255,Andrew Nembhard Over 13.5,1,304587569,Portland Trail Blazers,2.25,Andrew Nembhard Under 13.5,2,304587570
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,14.5,1.78,BetRight,56419256,Andrew Nembhard Over 14.5,1,304587571,Portland Trail Blazers,1.98,Andrew Nembhard Under 14.5,2,304587572
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,15.5,2.05,BetRight,56419257,Andrew Nembhard Over 15.5,1,304587574,Portland Trail Blazers,1.73,Andrew Nembhard Under 15.5,2,304587573
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,16.5,2.3,BetRight,56419258,Andrew Nembhard Over 16.5,1,304587576,Portland Trail Blazers,1.57,Andrew Nembhard Under 16.5,2,304587575
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,11.5,1.57,BetRight,56419410,Toumani Camara Over 11.5,1,304587927,Indiana Pacers,2.3,Toumani Camara Under 11.5,2,304587928
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,12.5,1.75,BetRight,56419411,Toumani Camara Over 12.5,1,304587929,Indiana Pacers,2,Toumani Camara Under 12.5,2,304587930
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,13.5,2,BetRight,56419412,Toumani Camara Over 13.5,1,304587931,Indiana Pacers,1.75,Toumani Camara Under 13.5,2,304587932
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,14.5,2.38,BetRight,56419413,Toumani Camara Over 14.5,1,304587933,Indiana Pacers,1.55,Toumani Camara Under 14.5,2,304587934
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,11.5,1.44,BetRight,56419414,Donovan Clingan Over 11.5,1,304587935,Indiana Pacers,2.63,Donovan Clingan Under 11.5,2,304587936
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,12.5,1.62,BetRight,56419416,Donovan Clingan Over 12.5,1,304587939,Indiana Pacers,2.2,Donovan Clingan Under 12.5,2,304587940
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,13.5,1.86,BetRight,56419417,Donovan Clingan Over 13.5,1,304587943,Indiana Pacers,1.91,Donovan Clingan Under 13.5,2,304587944
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,14.5,2.15,BetRight,56419419,Donovan Clingan Over 14.5,1,304587945,Indiana Pacers,1.67,Donovan Clingan Under 14.5,2,304587946
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,15.5,2.5,BetRight,56419420,Donovan Clingan Over 15.5,1,304587947,Indiana Pacers,1.48,Donovan Clingan Under 15.5,2,304587948
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,8.5,1.42,BetRight,56419421,Jay Huff Over 8.5,1,304587949,Portland Trail Blazers,2.75,Jay Huff Under 8.5,2,304587950
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,9.5,1.6,BetRight,56419422,Jay Huff Over 9.5,1,304587951,Portland Trail Blazers,2.25,Jay Huff Under 9.5,2,304587952
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,10.5,1.83,BetRight,56419423,Jay Huff Over 10.5,1,304587953,Portland Trail Blazers,1.92,Jay Huff Under 10.5,2,304587954
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,11.5,2.1,BetRight,56419424,Jay Huff Over 11.5,1,304587955,Portland Trail Blazers,1.68,Jay Huff Under 11.5,2,304587956
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,12.5,2.5,BetRight,56419425,Jay Huff Over 12.5,1,304587957,Portland Trail Blazers,1.5,Jay Huff Under 12.5,2,304587958
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,19.5,1.57,BetRight,56419426,Pascal Siakam Over 19.5,1,304587959,Portland Trail Blazers,2.3,Pascal Siakam Under 19.5,2,304587960
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,20.5,1.73,BetRight,56419427,Pascal Siakam Over 20.5,1,304587961,Portland Trail Blazers,2.05,Pascal Siakam Under 20.5,2,304587962
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,21.5,1.95,BetRight,56419428,Pascal Siakam Over 21.5,1,304587963,Portland Trail Blazers,1.82,Pascal Siakam Under 21.5,2,304587964
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,22.5,2.2,BetRight,56419429,Pascal Siakam Over 22.5,1,304587965,Portland Trail Blazers,1.62,Pascal Siakam Under 22.5,2,304587966
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,15.5,2.75,BetRight,56419431,Toumani Camara Over 15.5,1,304587969,Indiana Pacers,1.42,Toumani Camara Under 15.5,2,304587970
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,16.5,1.57,BetRight,56419823,Jrue Holiday Over 16.5,1,304589362,Indiana Pacers,2.3,Jrue Holiday Under 16.5,2,304589363
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,17.5,1.73,BetRight,56419824,Jrue Holiday Over 17.5,1,304589364,Indiana Pacers,2.05,Jrue Holiday Under 17.5,2,304589365
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,18.5,1.95,BetRight,56419825,Jrue Holiday Over 18.5,1,304589366,Indiana Pacers,1.82,Jrue Holiday Under 18.5,2,304589367
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,19.5,2.2,BetRight,56419826,Jrue Holiday Over 19.5,1,304589368,Indiana Pacers,1.62,Jrue Holiday Under 19.5,2,304589369
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,20.5,2.5,BetRight,56419827,Jrue Holiday Over 20.5,1,304589370,Indiana Pacers,1.48,Jrue Holiday Under 20.5,2,304589371
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,18.5,1.44,BetRight,56422004,Pascal Siakam Over 18.5,1,304599922,Portland Trail Blazers,2.63,Pascal Siakam Under 18.5,2,304599923
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,12.5,1.53,BetRight,56419221,Miles Bridges Over 12.5,1,304587488,Phoenix Suns,2.4,Miles Bridges Under 12.5,2,304587487
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,13.5,1.73,BetRight,56419222,Miles Bridges Over 13.5,1,304587490,Phoenix Suns,2.05,Miles Bridges Under 13.5,2,304587489
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,14.5,1.96,BetRight,56419223,Miles Bridges Over 14.5,1,304587491,Phoenix Suns,1.8,Miles Bridges Under 14.5,2,304587492
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,15.5,2.25,BetRight,56419224,Miles Bridges Over 15.5,1,304587493,Phoenix Suns,1.62,Miles Bridges Under 15.5,2,304587494
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,7.5,1.5,BetRight,56419225,Moussa Diabate Over 7.5,1,304587496,NA,2.5,Moussa Diabate Under 7.5,2,304587495
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,8.5,1.73,BetRight,56419226,Moussa Diabate Over 8.5,1,304587498,NA,2.05,Moussa Diabate Under 8.5,2,304587497
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,9.5,2,BetRight,56419227,Moussa Diabate Over 9.5,1,304587499,NA,1.75,Moussa Diabate Under 9.5,2,304587500
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,10.5,2.4,BetRight,56419228,Moussa Diabate Over 10.5,1,304587501,NA,1.53,Moussa Diabate Under 10.5,2,304587502
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Moussa Diabate,NA,11.5,3,BetRight,56419229,Moussa Diabate Over 11.5,1,304587504,NA,1.36,Moussa Diabate Under 11.5,2,304587503
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,16.5,1.5,BetRight,56419230,Kon Knueppel Over 16.5,1,304587506,Phoenix Suns,2.4,Kon Knueppel Under 16.5,2,304587505
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,17.5,1.67,BetRight,56419231,Kon Knueppel Over 17.5,1,304587507,Phoenix Suns,2.15,Kon Knueppel Under 17.5,2,304587508
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,18.5,1.85,BetRight,56419232,Kon Knueppel Over 18.5,1,304587509,Phoenix Suns,1.91,Kon Knueppel Under 18.5,2,304587510
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,19.5,2.05,BetRight,56419233,Kon Knueppel Over 19.5,1,304587511,Phoenix Suns,1.7,Kon Knueppel Under 19.5,2,304587512
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Kon Knueppel,Charlotte Hornets,20.5,2.3,BetRight,56419234,Kon Knueppel Over 20.5,1,304587513,Phoenix Suns,1.55,Kon Knueppel Under 20.5,2,304587514
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,18.5,1.5,BetRight,56419236,Brandon Miller Over 18.5,1,304587519,Phoenix Suns,2.5,Brandon Miller Under 18.5,2,304587518
