gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn
0022500591,1610612745,Houston,Rockets,HOU,rockets,240:00,22,17,16,50,16,11,25,42,5,7,23,27
0022500591,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,16,11,25,42,22,17,16,50,7,5,27,23
0022500590,1610612761,Toronto,Raptors,TOR,raptors,265:00,24,15,23,48,15,6,13,52,5,3,21,19
0022500590,1610612746,LA,Clippers,LAC,clippers,265:00,15,6,13,52,24,15,23,48,3,5,19,21
0022500592,1610612758,Sacramento,Kings,SAC,kings,240:00,15,14,14,60,27,13,8,62,5,2,19,22
0022500592,1610612764,Washington,Wizards,WAS,wizards,240:00,27,13,8,62,15,14,14,60,2,5,22,19
0022500589,1610612755,Philadelphia,76ers,PHI,sixers,240:00,32,13,23,38,15,16,14,48,8,5,15,15
0022500589,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,15,16,14,48,32,13,23,38,5,8,15,15
0022500587,1610612751,Brooklyn,Nets,BKN,nets,240:00,11,8,14,40,17,9,24,54,4,10,17,14
0022500587,1610612741,Chicago,Bulls,CHI,bulls,240:00,17,9,24,54,11,8,14,40,10,4,14,17
0022500588,1610612754,Indiana,Pacers,IND,pacers,240:00,8,20,11,66,6,6,16,54,7,4,22,16
0022500588,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,6,6,16,54,8,20,11,66,4,7,16,22
0022500601,1610612757,Portland,Trail Blazers,POR,blazers,240:00,21,27,8,52,16,11,14,46,5,6,17,25
0022500601,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,16,11,14,46,21,27,8,52,6,5,25,17
0022500594,1610612737,Atlanta,Hawks,ATL,hawks,240:00,19,20,22,42,12,13,21,40,4,8,17,17
0022500594,1610612738,Boston,Celtics,BOS,celtics,240:00,12,13,21,40,19,20,22,42,8,4,17,17
0022500597,1610612748,Miami,Heat,MIA,heat,240:00,21,33,9,40,7,9,15,50,4,6,21,19
0022500597,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,7,9,15,50,21,33,9,40,6,4,19,21
0022500598,1610612759,San Antonio,Spurs,SAS,spurs,240:00,17,9,8,54,13,20,17,42,5,7,20,22
0022500598,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,13,20,17,42,17,9,8,54,7,5,22,20
0022500599,1610612744,Golden State,Warriors,GSW,warriors,240:00,23,16,19,56,16,22,10,48,7,3,23,22
0022500599,1610612766,Charlotte,Hornets,CHA,hornets,240:00,16,22,10,48,23,16,19,56,3,7,22,23
0022500600,1610612743,Denver,Nuggets,DEN,nuggets,240:00,8,4,10,50,23,27,10,66,4,4,21,17
0022500600,1610612764,Washington,Wizards,WAS,wizards,240:00,23,27,10,66,8,4,10,50,4,4,17,21
0022500596,1610612752,New York,Knicks,NYK,knicks,240:00,10,17,15,32,19,21,16,28,5,2,19,20
0022500596,1610612756,Phoenix,Suns,PHX,suns,240:00,19,21,16,28,10,17,15,32,2,5,20,19
0022500595,1610612765,Detroit,Pistons,DET,pistons,240:00,34,13,20,54,9,6,21,40,6,2,26,18
0022500595,1610612754,Indiana,Pacers,IND,pacers,240:00,9,6,21,40,34,13,20,54,2,6,18,26
0022500593,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,20,15,30,54,9,21,13,54,2,3,18,27
0022500593,1610612762,Utah,Jazz,UTA,jazz,240:00,9,21,13,54,20,15,30,54,3,2,27,18
0022500602,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,16,19,10,58,14,29,9,60,7,6,18,20
0022500602,1610612753,Orlando,Magic,ORL,magic,240:00,14,29,9,60,16,19,10,58,6,7,20,18
0022500604,1610612745,Houston,Rockets,HOU,rockets,240:00,21,27,13,58,14,13,17,64,4,5,12,16
0022500604,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,14,13,17,64,21,27,13,58,5,4,16,12
0022500606,1610612758,Sacramento,Kings,SAC,kings,240:00,24,12,11,50,28,23,10,62,5,4,26,18
0022500606,1610612757,Portland,Trail Blazers,POR,blazers,240:00,28,23,10,62,24,12,11,50,4,5,18,26
0022500607,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,15,8,15,44,20,12,14,48,6,5,15,15
0022500607,1610612761,Toronto,Raptors,TOR,raptors,240:00,20,12,14,48,15,8,15,44,5,6,15,15
0022500605,1610612743,Denver,Nuggets,DEN,nuggets,240:00,16,17,17,32,12,22,13,62,5,3,18,19
0022500605,1610612766,Charlotte,Hornets,CHA,hornets,240:00,12,22,13,62,16,17,17,32,3,5,19,18
0022500603,1610612741,Chicago,Bulls,CHI,bulls,240:00,10,14,13,58,8,9,10,40,5,4,18,15
0022500603,1610612751,Brooklyn,Nets,BKN,nets,240:00,8,9,10,40,10,14,13,58,4,5,15,18
0022500612,1610612744,Golden State,Warriors,GSW,warriors,240:00,27,8,13,50,14,17,14,52,3,2,17,18
0022500612,1610612748,Miami,Heat,MIA,heat,240:00,14,17,14,52,27,8,13,50,2,3,18,17
0022500611,1610612759,San Antonio,Spurs,SAS,spurs,240:00,25,6,18,48,13,12,10,44,12,1,21,22
0022500611,1610612762,Utah,Jazz,UTA,jazz,240:00,13,12,10,44,25,6,18,48,1,12,22,21
0022500016,1610612752,New York,Knicks,NYK,knicks,240:00,17,11,6,52,15,7,32,44,5,5,25,21
0022500016,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,15,7,32,44,17,11,6,52,5,5,21,25
0022500015,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,8,22,11,48,23,5,11,42,5,6,21,24
0022500015,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,23,5,11,42,8,22,11,48,6,5,24,21
0022500610,1610612751,Brooklyn,Nets,BKN,nets,240:00,21,10,15,40,13,19,20,38,1,4,21,17
0022500610,1610612756,Phoenix,Suns,PHX,suns,240:00,13,19,20,38,21,10,15,40,4,1,17,21
0022500608,1610612764,Washington,Wizards,WAS,wizards,240:00,12,16,25,38,21,19,8,60,5,6,22,16
0022500608,1610612746,LA,Clippers,LAC,clippers,240:00,21,19,8,60,12,16,25,38,6,5,16,22
0022500017,1610612765,Detroit,Pistons,DET,pistons,240:00,19,13,20,48,6,15,5,32,9,4,25,23
0022500017,1610612738,Boston,Celtics,BOS,celtics,240:00,6,15,5,32,19,13,20,48,4,9,23,25
0022500609,1610612755,Philadelphia,76ers,PHI,sixers,240:00,28,20,25,64,7,13,6,38,5,9,14,22
0022500609,1610612754,Indiana,Pacers,IND,pacers,240:00,7,13,6,38,28,20,25,64,9,5,22,14
0022500014,1610612737,Atlanta,Hawks,ATL,hawks,240:00,9,16,22,52,16,6,15,38,6,6,19,20
0022500014,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,16,6,15,38,9,16,22,52,6,6,20,19
0022500616,1610612762,Utah,Jazz,UTA,jazz,240:00,16,15,18,62,21,19,27,50,4,6,22,17
0022500616,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,21,19,27,50,16,15,18,62,6,4,17,22
0022500614,1610612741,Chicago,Bulls,CHI,bulls,240:00,19,6,34,54,19,11,13,60,11,5,15,13
0022500614,1610612746,LA,Clippers,LAC,clippers,240:00,19,11,13,60,19,6,34,54,5,11,13,15
0022500618,1610612744,Golden State,Warriors,GSW,warriors,240:00,24,20,5,54,37,18,23,46,1,3,20,22
0022500618,1610612761,Toronto,Raptors,TOR,raptors,240:00,37,18,23,46,24,20,5,54,3,1,22,20
0022500615,1610612745,Houston,Rockets,HOU,rockets,240:00,13,13,16,52,23,21,7,46,9,5,11,16
0022500615,1610612759,San Antonio,Spurs,SAS,spurs,240:00,23,21,7,46,13,13,16,52,5,9,16,11
0022500613,1610612755,Philadelphia,76ers,PHI,sixers,240:00,28,26,18,46,21,20,16,34,6,2,22,21
0022500613,1610612756,Phoenix,Suns,PHX,suns,240:00,21,20,16,34,28,26,18,46,2,6,21,22
0022500619,1610612758,Sacramento,Kings,SAC,kings,240:00,13,11,17,62,19,21,18,46,4,2,20,13
0022500619,1610612748,Miami,Heat,MIA,heat,240:00,19,21,18,46,13,11,17,62,2,4,13,20
0022500617,1610612743,Denver,Nuggets,DEN,nuggets,240:00,20,4,7,40,8,15,25,54,7,2,21,18
0022500617,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,8,15,25,54,20,4,7,40,2,7,18,21
0022500625,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,8,7,16,38,20,12,10,58,0,3,19,11
0022500625,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,20,12,10,58,8,7,16,38,3,0,11,19
0022500623,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,17,20,15,58,25,18,24,42,7,6,23,24
0022500623,1610612737,Atlanta,Hawks,ATL,hawks,240:00,25,18,24,42,17,20,15,58,6,7,24,23
0022500626,1610612758,Sacramento,Kings,SAC,kings,240:00,8,17,12,56,25,13,22,54,6,3,16,19
0022500626,1610612761,Toronto,Raptors,TOR,raptors,240:00,25,13,22,54,8,17,12,56,3,6,19,16
0022500620,1610612766,Charlotte,Hornets,CHA,hornets,240:00,21,17,26,50,20,25,9,46,4,8,23,21
0022500620,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,20,25,9,46,21,17,26,50,8,4,21,23
0022500622,1610612752,New York,Knicks,NYK,knicks,240:00,18,12,29,48,12,0,4,20,6,4,18,16
0022500622,1610612751,Brooklyn,Nets,BKN,nets,240:00,12,0,4,20,18,12,29,48,4,6,16,18
0022500624,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,26,17,16,54,32,14,36,48,6,8,20,21
0022500624,1610612765,Detroit,Pistons,DET,pistons,240:00,32,14,36,48,26,17,16,54,8,6,21,20
0022500621,1610612738,Boston,Celtics,BOS,celtics,240:00,16,16,7,48,19,18,18,40,6,2,19,20
0022500621,1610612754,Indiana,Pacers,IND,pacers,240:00,19,18,18,40,16,16,7,48,2,6,20,19
0022500630,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,18,24,27,56,24,5,17,50,6,7,17,24
0022500630,1610612744,Golden State,Warriors,GSW,warriors,240:00,24,5,17,50,18,24,27,56,7,6,24,17
0022500629,1610612764,Washington,Wizards,WAS,wizards,240:00,13,15,9,36,11,12,8,46,6,6,21,14
0022500629,1610612743,Denver,Nuggets,DEN,nuggets,240:00,11,12,8,46,13,15,9,36,6,6,14,21
0022500628,1610612755,Philadelphia,76ers,PHI,sixers,265:00,24,10,31,66,19,21,28,44,4,5,23,18
0022500628,1610612745,Houston,Rockets,HOU,rockets,265:00,19,21,28,44,24,10,31,66,5,4,18,23
0022500632,1610612762,Utah,Jazz,UTA,jazz,240:00,12,10,10,54,24,8,32,46,3,11,16,13
0022500632,1610612759,San Antonio,Spurs,SAS,spurs,240:00,24,8,32,46,12,10,10,54,11,3,13,16
0022500634,1610612757,Portland,Trail Blazers,POR,blazers,240:00,20,18,12,52,30,22,24,60,5,4,17,10
0022500634,1610612748,Miami,Heat,MIA,heat,240:00,30,22,24,60,20,18,12,52,4,5,10,17
0022500627,1610612753,Orlando,Magic,ORL,magic,240:00,16,2,13,36,14,16,16,50,4,4,23,18
0022500627,1610612766,Charlotte,Hornets,CHA,hornets,240:00,14,16,16,50,16,2,13,36,4,4,18,23
0022500631,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,15,13,12,44,11,11,17,40,9,1,27,18
0022500631,1610612741,Chicago,Bulls,CHI,bulls,240:00,11,11,17,40,15,13,12,44,1,9,18,27
0022500633,1610612746,LA,Clippers,LAC,clippers,240:00,8,15,12,42,17,9,13,52,0,8,17,17
0022500633,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,17,9,13,52,8,15,12,42,8,0,17,17
0022500636,1610612737,Atlanta,Hawks,ATL,hawks,240:00,12,12,21,48,30,14,21,60,3,3,13,12
0022500636,1610612756,Phoenix,Suns,PHX,suns,240:00,30,14,21,60,12,12,21,48,3,3,12,13
0022500639,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,11,12,16,48,27,25,18,62,10,4,23,20
0022500639,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,27,25,18,62,11,12,16,48,4,10,20,23
0022500635,1610612765,Detroit,Pistons,DET,pistons,240:00,21,15,12,58,11,12,4,50,4,7,24,18
0022500635,1610612745,Houston,Rockets,HOU,rockets,240:00,11,12,4,50,21,15,12,58,7,4,18,24
0022500638,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,15,17,4,52,4,13,13,36,6,2,17,25
0022500638,1610612758,Sacramento,Kings,SAC,kings,240:00,4,13,13,36,15,17,4,52,2,6,25,17
0022500642,1610612757,Portland,Trail Blazers,POR,blazers,240:00,16,15,7,46,16,19,16,64,3,9,11,17
0022500642,1610612761,Toronto,Raptors,TOR,raptors,240:00,16,19,16,64,16,15,7,46,9,3,17,11
0022500641,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,16,8,3,44,8,14,6,48,8,1,22,24
0022500641,1610612754,Indiana,Pacers,IND,pacers,240:00,8,14,6,48,16,8,3,44,1,8,24,22
0022500637,1610612751,Brooklyn,Nets,BKN,nets,290:00,11,24,16,52,28,21,11,52,6,5,26,28
0022500637,1610612738,Boston,Celtics,BOS,celtics,290:00,28,21,11,52,11,24,16,52,5,6,28,26
0022500640,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,11,9,8,36,16,6,21,46,8,3,19,19
0022500640,1610612743,Denver,Nuggets,DEN,nuggets,240:00,16,6,21,46,11,9,8,36,3,8,19,19
0022500648,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,12,12,20,50,16,11,18,48,6,8,19,20
0022500648,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,16,11,18,48,12,12,20,50,8,6,20,19
0022500646,1610612753,Orlando,Magic,ORL,magic,240:00,30,14,11,40,17,6,14,50,3,6,20,25
0022500646,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,17,6,14,50,30,14,11,40,6,3,25,20
0022500645,1610612766,Charlotte,Hornets,CHA,hornets,240:00,17,14,17,50,21,22,9,46,3,6,10,22
0022500645,1610612764,Washington,Wizards,WAS,wizards,240:00,21,22,9,46,17,14,17,50,6,3,22,10
0022500647,1610612741,Chicago,Bulls,CHI,bulls,240:00,5,11,18,42,18,15,8,52,6,5,15,9
0022500647,1610612738,Boston,Celtics,BOS,celtics,240:00,18,15,8,52,5,11,18,42,5,6,9,15
0022500649,1610612762,Utah,Jazz,UTA,jazz,240:00,11,9,23,70,20,23,26,54,10,6,26,21
0022500649,1610612748,Miami,Heat,MIA,heat,240:00,20,23,26,54,11,9,23,70,6,10,21,26
0022500643,1610612755,Philadelphia,76ers,PHI,sixers,240:00,10,4,16,50,15,26,10,42,4,5,21,22
0022500643,1610612752,New York,Knicks,NYK,knicks,240:00,15,26,10,42,10,4,16,50,5,4,22,21
0022500650,1610612765,Detroit,Pistons,DET,pistons,240:00,28,26,12,58,18,16,8,52,5,7,21,21
0022500650,1610612758,Sacramento,Kings,SAC,kings,240:00,18,16,8,52,28,26,12,58,7,5,21,21
0022500656,1610612746,LA,Clippers,LAC,clippers,240:00,18,6,17,58,22,5,11,38,5,4,15,19
0022500656,1610612751,Brooklyn,Nets,BKN,nets,240:00,22,5,11,38,18,6,17,58,4,5,19,15
0022500644,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,13,10,14,24,25,15,22,48,5,5,16,20
0022500644,1610612744,Golden State,Warriors,GSW,warriors,240:00,25,15,22,48,13,10,14,24,5,5,20,16
0022500653,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,8,3,10,30,10,13,20,46,5,6,17,22
0022500653,1610612761,Toronto,Raptors,TOR,raptors,240:00,10,13,20,46,8,3,10,30,6,5,22,17
0022500654,1610612759,San Antonio,Spurs,SAS,spurs,240:00,14,9,16,32,12,27,2,56,5,5,16,23
0022500654,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,12,27,2,56,14,9,16,32,5,5,23,16
0022500655,1610612756,Phoenix,Suns,PHX,suns,240:00,15,19,12,50,15,19,18,54,7,3,24,21
0022500655,1610612748,Miami,Heat,MIA,heat,240:00,15,19,18,54,15,19,12,50,3,7,21,24
0022500660,1610612738,Boston,Celtics,BOS,celtics,240:00,19,15,16,40,15,12,13,36,4,8,21,22
0022500660,1610612757,Portland,Trail Blazers,POR,blazers,240:00,15,12,13,36,19,15,16,40,8,4,22,21
0022500659,1610612737,Atlanta,Hawks,ATL,hawks,240:00,16,7,15,56,14,12,21,54,9,7,20,12
0022500659,1610612754,Indiana,Pacers,IND,pacers,240:00,14,12,21,54,16,7,15,56,7,9,12,20
0022500661,1610612741,Chicago,Bulls,CHI,bulls,240:00,12,13,19,48,23,5,24,52,0,3,20,15
0022500661,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,23,5,24,52,12,13,19,48,3,0,15,20
0022500663,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,23,14,29,42,19,17,17,44,10,4,15,19
0022500663,1610612744,Golden State,Warriors,GSW,warriors,240:00,19,17,17,44,23,14,29,42,4,10,19,15
0022500662,1610612745,Houston,Rockets,HOU,rockets,240:00,18,17,7,56,19,17,18,62,3,5,13,21
0022500662,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,19,17,18,62,18,17,7,56,5,3,21,13
0022500658,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,16,9,19,52,18,8,13,38,5,6,15,19
0022500658,1610612753,Orlando,Magic,ORL,magic,240:00,18,8,13,38,16,9,19,52,6,5,19,15
0022500657,1610612766,Charlotte,Hornets,CHA,hornets,240:00,22,14,22,56,35,14,21,50,4,3,22,21
0022500657,1610612755,Philadelphia,76ers,PHI,sixers,240:00,35,14,21,50,22,14,22,56,3,4,21,22
